speech_id,mot_cible,contexte_complet,fichier,speakerid,lastname,firstname,chamber,state,gender,party,district,nonvoting,date
990039676,monetary_policy,policy stated way fed react monetary policy wanton high deficit fiscal inebriation,speeches_99.txt,99108260,FRENZEL,WILLIAM,H,MN,M,R,3,voting,1985-05-22
990039676,monetary_policy,fiscal policy fed carry expansive monetary policy disasterous results spenders scream fed,speeches_99.txt,99108260,FRENZEL,WILLIAM,H,MN,M,R,3,voting,1985-05-22
990039676,monetary_policy,fed gun money supply fortunately monetary policy managed fed congress fed presumably,speeches_99.txt,99108260,FRENZEL,WILLIAM,H,MN,M,R,3,voting,1985-05-22
990039680,monetary_policy,understand economic setting specifically role monetary policy federal reserve debate meaning purpose,speeches_99.txt,99111850,GONZALEZ,HENRY,H,TX,M,D,20,voting,1985-05-22
990039680,monetary_policy,reserve debate meaning purpose effect monetary policy example largely determine interest rates,speeches_99.txt,99111850,GONZALEZ,HENRY,H,TX,M,D,20,voting,1985-05-22
990039680,monetary_policy,prosper fail understand role impact monetary policy tis budget debate place intellectual,speeches_99.txt,99111850,GONZALEZ,HENRY,H,TX,M,D,20,voting,1985-05-22
990039680,monetary_policy,practicality goal reduce deficit happen monetary policy economic growth place way assume,speeches_99.txt,99111850,GONZALEZ,HENRY,H,TX,M,D,20,voting,1985-05-22
990039680,monetary_policy,goal reduce unemployment depend largely monetary policy monetary policy unfortunately control policy,speeches_99.txt,99111850,GONZALEZ,HENRY,H,TX,M,D,20,voting,1985-05-22
990039680,monetary_policy,unemployment depend largely monetary policy monetary policy unfortunately control policy hands federal,speeches_99.txt,99111850,GONZALEZ,HENRY,H,TX,M,D,20,voting,1985-05-22
990039680,monetary_policy,wild frenzies stock market manipulations monetary policy witness past days merely dropping,speeches_99.txt,99111850,GONZALEZ,HENRY,H,TX,M,D,20,voting,1985-05-22
990039680,monetary_policy,fine thingand asked provide information monetary policy affects employment failed sought fed,speeches_99.txt,99111850,GONZALEZ,HENRY,H,TX,M,D,20,voting,1985-05-22
990039682,monetary_policy,offsetting loose fiscal policy tightening monetary policy frankly colleagues world economies debt,speeches_99.txt,99107830,KEMP,JACK,H,NY,M,R,31,voting,1985-05-22
990039682,monetary_policy,single important thing today want monetary policy allow efficient effective output employment,speeches_99.txt,99107830,KEMP,JACK,H,NY,M,R,31,voting,1985-05-22
990039682,monetary_policy,goal bringing spending ought eye monetary policy bring interest rates ought eye,speeches_99.txt,99107830,KEMP,JACK,H,NY,M,R,31,voting,1985-05-22
990039699,monetary_policy,economy federal reserve absence conduct monetary policy witnessed overall economic growth 7,speeches_99.txt,99107410,MITCHELL,PARREN,H,MD,M,D,7,voting,1985-05-22
990039699,monetary_policy,characterized fact federal reserve tightened monetary policy 1983 offset effects misguided fiscal,speeches_99.txt,99107410,MITCHELL,PARREN,H,MD,M,D,7,voting,1985-05-22
990039699,monetary_policy,7 percent chairman subcommittee domestic monetary policy house banking finance urban affairs,speeches_99.txt,99107410,MITCHELL,PARREN,H,MD,M,D,7,voting,1985-05-22
990039699,monetary_policy,finance urban affairs committee argued monetary policy play important role economic policy,speeches_99.txt,99107410,MITCHELL,PARREN,H,MD,M,D,7,voting,1985-05-22
990039699,monetary_policy,policy mix implemented general role monetary policy create employment reduce trade deficit,speeches_99.txt,99107410,MITCHELL,PARREN,H,MD,M,D,7,voting,1985-05-22
990039724,monetary_policy,grown analysis causes unemployment know monetary policy fiscal policy great deal role,speeches_99.txt,99108600,TAUKE,THOMAS,H,IA,M,R,2,voting,1985-05-22
990039724,monetary_policy,policy great deal role setting monetary policy lot ideas impact fiscal policy,speeches_99.txt,99108600,TAUKE,THOMAS,H,IA,M,R,2,voting,1985-05-22
990039724,monetary_policy,away unemployment having responsible fiscal monetary policy responsible fiscal policy obviously means,speeches_99.txt,99108600,TAUKE,THOMAS,H,IA,M,R,2,voting,1985-05-22
990039779,monetary_policy,years mean paul volcker operating monetary policy able harmonize monetary fiscal policy,speeches_99.txt,99107320,JONES,JAMES,H,OK,M,D,1,voting,1985-05-22
990046490,monetary_policy,june 6 1 985 expansionist monetary policy decade problem problem despite extraordinarily,speeches_99.txt,99107880,MACKAY,KENNETH,H,FL,M,D,6,voting,1985-06-06
990046490,monetary_policy,running gas mr volckers tight monetary policy traditional brake released things sagging,speeches_99.txt,99107880,MACKAY,KENNETH,H,FL,M,D,6,voting,1985-06-06
990046490,monetary_policy,recession face openly stimulative fiscal monetary policy want clear dont disagree mr,speeches_99.txt,99107880,MACKAY,KENNETH,H,FL,M,D,6,voting,1985-06-06
990046490,monetary_policy,mr volcker major risk risk monetary policy prove adequate counteract drag trade,speeches_99.txt,99107880,MACKAY,KENNETH,H,FL,M,D,6,voting,1985-06-06
990046493,monetary_policy,appreciate gentlemans comments monetary policy hope express concern fed moving,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046499,monetary_policy,policy continue examine express concern monetary policy said federal reserve year overly,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046499,monetary_policy,rates reductions federal funds rates monetary policy fact accommodate maximum noninflationary growth,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046499,monetary_policy,talk fiscal policy examine importance monetary policy,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046502,monetary_policy,north dakota agrees point ignore monetary policy fed keeping rates high rate,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046505,monetary_policy,gentlemans remarks think dead right monetary policy important countrys economic game plan,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-06-06
990046505,monetary_policy,talking fiscal policies floor house monetary policy critical need monetary policy complementary,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-06-06
990046505,monetary_policy,house monetary policy critical need monetary policy complementary fiscal year need monetary,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-06-06
990046505,monetary_policy,policy complementary fiscal year need monetary policy provides economic growth country want,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-06-06
990046505,monetary_policy,kind things gentleman talking respect monetary policy,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-06-06
990046506,monetary_policy,comments like welcome discussion role monetary policy country,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046509,monetary_policy,mr chairman gentleman agree expansionary monetary policy important fiscal policy control,speeches_99.txt,99115140,REGULA,RALPH,H,OH,M,R,16,voting,1985-06-06
990046510,monetary_policy,think need monetary policy encourages maximum noninflationary growth monetary,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046510,monetary_policy,policy encourages maximum noninflationary growth monetary policy tremendous impact deficits certainly true,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046511,monetary_policy,gentleman yield makes point noninflationary monetary policy rooted strong fiscal policy talking,speeches_99.txt,99115140,REGULA,RALPH,H,OH,M,R,16,voting,1985-06-06
990046511,monetary_policy,appropriations measure course think expanding monetary policy,speeches_99.txt,99115140,REGULA,RALPH,H,OH,M,R,16,voting,1985-06-06
990046515,monetary_policy,consistent basis reason fed tighten monetary policy accommodate growth chamber wants policy,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046515,monetary_policy,inflation certainly want complementary fiscal monetary policy,speeches_99.txt,99112540,KASICH,JOHN,H,OH,M,R,12,voting,1985-06-06
990046517,monetary_policy,mr chairman belaboring point inappropriate monetary policy seriously exacerbate fiscal policy problems,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-06-06
990046517,monetary_policy,problems congress faces agree want monetary policy congress strong feelings fed excuse,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-06-06
990046517,monetary_policy,gentleman ohio trying agree use monetary policy appropriate way complement fiscal policy,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-06-06
990051095,monetary_policy,american agricultural production times true monetary policy trade policy united states gets,speeches_99.txt,99106851,MELCHER,JOHN,S,MT,M,D,,voting,1985-06-13
990051150,monetary_policy,seriously interested reforming federal reserve monetary policy consistent growth oriented fiscal policy,speeches_99.txt,99107821,KASTEN,ROBERT,S,WI,M,R,,voting,1985-06-13
990051150,monetary_policy,reducing inflation interest rates work monetary policy provide stability accountabilty people sufficient,speeches_99.txt,99107821,KASTEN,ROBERT,S,WI,M,R,,voting,1985-06-13
990051150,monetary_policy,accomplish fed change cease destabilizing monetary policy accommodate economic growthnot fear better,speeches_99.txt,99107821,KASTEN,ROBERT,S,WI,M,R,,voting,1985-06-13
990051150,monetary_policy,federal reserve significant answer clear monetary policy provide stable dollar stable dollar,speeches_99.txt,99107821,KASTEN,ROBERT,S,WI,M,R,,voting,1985-06-13
990051150,monetary_policy,shares commitment administration stable dollarand monetary policy required achieve federal reserve hidebound,speeches_99.txt,99107821,KASTEN,ROBERT,S,WI,M,R,,voting,1985-06-13
990051722,monetary_policy,idea unsubsidized supporting responsible fiscal monetary policy general government idea borrowers reap,speeches_99.txt,,,,,,,,,,1985-06-13
990056082,monetary_policy,goal sixth bank israel conduct monetary policy accord inflation target m7 target,speeches_99.txt,99105911,EAGLETON,THOMAS,S,MO,M,D,,voting,1985-06-20
990056416,monetary_policy,wide range commercial home garden monetary policy admin kvartinas hostages vegetable seeds,speeches_99.txt,99117351,BAUCUS,MAX,S,MT,M,D,,voting,1985-06-21
990061137,monetary_policy,grant authority congress foundation exercise monetary policy congress delegated monetary powers federal,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-06-27
990061137,monetary_policy,federal reserve act 1913 act monetary policy decisions sevenmember board governors appointed,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-06-27
990061137,monetary_policy,rate inflation 1979 1982 engineered monetary policy case point unique role federal,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-06-27
990061137,monetary_policy,position nominee entitled participate fully monetary policy decisions protections afforded fixed 14year,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-06-27
990061137,monetary_policy,possible president gain influence conduct monetary policy denied constitution federal reserve act,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-06-27
990061137,monetary_policy,federal reserve board vacancy key monetary policy decisions federal reserve open market,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-06-27
990061137,monetary_policy,board having great difficulty meeting monetary policy responsibilities given vacancies board mere,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-06-27
990061226,monetary_policy,economic policies panamas ability adjust monetary policy meet shortterm political needs constrained,speeches_99.txt,99109141,HATFIELD,MARK,S,OR,M,R,,voting,1985-06-27
990063126,monetary_policy,western donors debt rescheduling fiscal monetary policy reforms potential economic development activities,speeches_99.txt,99109940,WOLPE,HOWARD,H,MI,M,D,3,voting,1985-07-09
990063997,monetary_policy,debt financed critical tool implementation monetary policy federal reserve board board highly,speeches_99.txt,99110131,DAMATO,ALFONSE,S,NY,M,R,,voting,1985-07-10
990063997,monetary_policy,open market operations implement boards monetary policy primary dealers expected bid share,speeches_99.txt,99110131,DAMATO,ALFONSE,S,NY,M,R,,voting,1985-07-10
990063997,monetary_policy,market desk frbny execute domestic monetary policy banks financial institutions insurance companies,speeches_99.txt,99110131,DAMATO,ALFONSE,S,NY,M,R,,voting,1985-07-10
990063997,monetary_policy,operation markets compromise execution domestic monetary policy estimated regulation led onetenth 1,speeches_99.txt,99110131,DAMATO,ALFONSE,S,NY,M,R,,voting,1985-07-10
990063997,monetary_policy,agency principally responsible conduct domestic monetary policy supervision markets government securities board,speeches_99.txt,99110131,DAMATO,ALFONSE,S,NY,M,R,,voting,1985-07-10
990064055,monetary_policy,meeting today decide future course monetary policy particular interest rates continue heading,speeches_99.txt,99108160,COURTER,JAMES,H,NJ,M,R,12,voting,1985-07-10
990064055,monetary_policy,deflation elusive citadel fed conducting monetary policy looking rear view mirror urge,speeches_99.txt,99108160,COURTER,JAMES,H,NJ,M,R,12,voting,1985-07-10
990064541,monetary_policy,issue getting interest rates easing monetary policy,speeches_99.txt,99107830,KEMP,JACK,H,NY,M,R,31,voting,1985-07-10
990065900,monetary_policy,proposal hearings subcommittee international finance monetary policy use influence pressure american law,speeches_99.txt,99108301,HEINZ,HENRY,S,PA,M,R,,voting,1985-07-11
990065917,monetary_policy,step appeared subcommittee international finance monetary policy witness june 13 1985 reverend,speeches_99.txt,99108471,RIEGLE,DONALD,S,MI,M,D,,voting,1985-07-11
990070008,monetary_policy,interest rates stop deflation ease monetary policy let interest rates fall sent,speeches_99.txt,,,,,,,,,,1985-07-18
990075608,monetary_policy,abernathy economist subcommittee international finance monetary policy steven b harris minority counsel,speeches_99.txt,99107961,RUDMAN,WARREN,S,NH,M,R,,voting,1985-07-30
990079245,monetary_policy,congress issuance coins effect nations monetary policy coins legal tender face value,speeches_99.txt,99109950,WYLIE,CHALMERS,H,OH,M,R,15,voting,1985-08-01
990079245,monetary_policy,bullion coin adverse effect canadian monetary policy coins handled way public treats,speeches_99.txt,99109950,WYLIE,CHALMERS,H,OH,M,R,15,voting,1985-08-01
990079914,monetary_policy,currencies strategic capital reserve sets monetary policy currently central bankincluding u s,speeches_99.txt,99108781,BRADLEY,WILLIAM,S,NJ,M,D,,voting,1985-08-01
990080449,monetary_policy,best persuasive arguments fresh look monetary policy key interest rate dilemma reading,speeches_99.txt,,,,,,,,,,1985-08-01
990080515,monetary_policy,gold standard mixture opinions role monetary policy alternative regimes united states adopt,speeches_99.txt,,,,,,,,,,1985-08-14
990080515,monetary_policy,additional degree discipline discretionary operation monetary policy case congressman paul gold commission,speeches_99.txt,,,,,,,,,,1985-08-14
990080516,monetary_policy,agains depreciates rapidly irresponsible inflationary monetary policy people turn bullion coins find,speeches_99.txt,,,,,,,,,,1985-08-14
990080575,monetary_policy,dialog people chairman subcommittee domestic monetary policy banking committee written federal reserve,speeches_99.txt,99108230,FAUNTROY,WALTER,H,DC,M,D,0,nonvoting,1985-09-04
990082245,monetary_policy,lot reasons problem mix fiscal monetary policy given highly valued dollar high,speeches_99.txt,99114310,LEACH,JAMES,H,IA,M,R,1,voting,1985-09-11
990082245,monetary_policy,federal reserve board administering taut monetary policy 4 5 years regard ethanol,speeches_99.txt,99114310,LEACH,JAMES,H,IA,M,R,1,voting,1985-09-11
990082294,monetary_policy,addition instrumental national economy conduct monetary policy banks important public purpose addition,speeches_99.txt,,,,,,,,,,1985-09-11
990082295,monetary_policy,september 11 1985 tive changes monetary policy small business agriculture heavily reliant,speeches_99.txt,,,,,,,,,,1985-09-11
990082302,monetary_policy,concept plays important role formulation monetary policy economists argue idustrial production 85,speeches_99.txt,,,,,,,,,,1985-09-11
990084255,monetary_policy,columbia mr fauntroy subcommittee domestic monetary policy played key role educating congress,speeches_99.txt,99108040,WIRTH,TIMOTHY,H,CO,M,D,2,voting,1985-09-17
990084265,monetary_policy,government finance federal reserves conduct monetary policy committee banking finance urban affairs,speeches_99.txt,99108230,FAUNTROY,WALTER,H,DC,M,D,0,nonvoting,1985-09-17
990084265,monetary_policy,finance urban affairs subcommittee domestic monetary policy long interest government securities market,speeches_99.txt,99108230,FAUNTROY,WALTER,H,DC,M,D,0,nonvoting,1985-09-17
990084265,monetary_policy,effects federal reserves ability conduct monetary policy early march 1982 subcommittee domestic,speeches_99.txt,99108230,FAUNTROY,WALTER,H,DC,M,D,0,nonvoting,1985-09-17
990084265,monetary_policy,early march 1982 subcommittee domestic monetary policy began inquiry problems associated federal,speeches_99.txt,99108230,FAUNTROY,WALTER,H,DC,M,D,0,nonvoting,1985-09-17
990084267,monetary_policy,essential weapon implementation monetary implementation monetary policy federal reserve board weaknesses regulatory,speeches_99.txt,99108350,LUKEN,THOMAS,H,OH,M,D,1,voting,1985-09-17
990084269,monetary_policy,market especially essential conduct fiscal monetary policy ongoing need finance federal debt,speeches_99.txt,99110790,SLATTERY,JAMES,H,KS,M,D,2,voting,1985-09-17
990084273,monetary_policy,committee jurisdiction federal reserve conduct monetary policy working floor today supporting h,speeches_99.txt,99117580,DINGELL,JOHN,H,MI,M,D,16,voting,1985-09-17
990086166,monetary_policy,dakota outspoken area federal reserve monetary policy detract shortcomings adqpinistrations farm policy,speeches_99.txt,99109910,WEBER,JOHN,H,MN,M,R,2,voting,1985-09-19
990086230,monetary_policy,spite huge deficit feds expansive monetary policy foreign lenders rushing advantage risk,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-09-19
990087364,monetary_policy,shock waves coming fiscal policy monetary policy primarily stop policy 1981 1982,speeches_99.txt,99113500,BEREUTER,DOUGLAS,H,NE,M,R,1,voting,1985-09-20
990087408,monetary_policy,problems declining land values relates monetary policy look hap pehded 1981 1982,speeches_99.txt,99113500,BEREUTER,DOUGLAS,H,NE,M,R,1,voting,1985-09-20
990087408,monetary_policy,february april 1981 like loose monetary policy normal kind growth experiencing m1,speeches_99.txt,99113500,BEREUTER,DOUGLAS,H,NE,M,R,1,voting,1985-09-20
990087408,monetary_policy,suggest conspiracy suggest difference view monetary policy increasingly hard hit targets financial,speeches_99.txt,99113500,BEREUTER,DOUGLAS,H,NE,M,R,1,voting,1985-09-20
990087513,monetary_policy,chairman federal reserve develop looser monetary policy concert deficit reduction second propose,speeches_99.txt,99110790,SLATTERY,JAMES,H,KS,M,D,2,voting,1985-09-23
990088299,monetary_policy,deficit foreign debt rapidly eliminating monetary policy effective policy tool question recession,speeches_99.txt,99108471,RIEGLE,DONALD,S,MI,M,D,,voting,1985-09-25
990100305,monetary_policy,defense policy national security interests monetary policy counterbalanced advantaged u s agricultural,speeches_99.txt,99107220,FRANKLIN,WILLIAM,H,MS,M,R,2,voting,1985-10-10
990101582,monetary_policy,talked terms bringing healthier growthoriented monetary policy country help bring interest rates,speeches_99.txt,99107830,KEMP,JACK,H,NY,M,R,31,voting,1985-10-11
990101582,monetary_policy,potential reducing interest rates easing monetary policy contribute strongly deficit reduction 1,speeches_99.txt,99107830,KEMP,JACK,H,NY,M,R,31,voting,1985-10-11
990101808,monetary_policy,international trade climate causing adjustments monetary policy interest rates enforcement international trade,speeches_99.txt,,,,,,,,,,1985-10-11
990102503,monetary_policy,raise taxes everybody means following monetary policy raise interest rates savers find,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-10-16
990104217,monetary_policy,yes rely fed bulwark inflationary monetary policy sure month unsure considerfor months,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-10-18
990104217,monetary_policy,treasury penchant easier inflationary expansive monetary policy true monetary policy set open,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-10-18
990104217,monetary_policy,inflationary expansive monetary policy true monetary policy set open market committee committee,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1985-10-18
990106183,monetary_policy,signs deflation federal reserve steering monetary policy looking rearview mirror urge fed,speeches_99.txt,,,,,,,,,,1985-10-22
990109037,monetary_policy,affects producers farm profit survive monetary policy provides example nonagricultural policies affect,speeches_99.txt,99107081,ZORINSKY,EDWARD,S,NE,M,D,,voting,1985-10-25
990109315,monetary_policy,farmer survive attack shoots foot monetary policy squeezing inflation strengthening dollar gieat,speeches_99.txt,99119591,GRASSLEY,CHARLES,S,IA,M,R,,voting,1985-10-25
990111534,monetary_policy,find employment future proposition irredeem monetary policy allows able currency permanent condition,speeches_99.txt,99108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1985-10-30
990111534,monetary_policy,official gold price inept fiscal monetary policy blamed allowing interest rate rise,speeches_99.txt,99108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1985-10-30
990111534,monetary_policy,exposed waste best votebuying worst monetary policy aim aim rate interest stable,speeches_99.txt,99108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1985-10-30
990111534,monetary_policy,productivity government bonds idea purpose monetary policy manipulation money supply abandoned inflation,speeches_99.txt,99108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1985-10-30
990111534,monetary_policy,country firmly gold standard allow monetary policy political purposes inflation past wartime,speeches_99.txt,99108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1985-10-30
990111534,monetary_policy,past wartime peacetime direct result monetary policy allowing interest rates join prices,speeches_99.txt,99108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1985-10-30
990112639,monetary_policy,reserve board steered drunken course monetary policy define predict,speeches_99.txt,99114100,DORGAN,BYRON,H,ND,M,D,0,voting,1985-10-31
990113497,monetary_policy,competitors subcommittee international finance trade monetary policy chair held extensive hearings tied,speeches_99.txt,99110650,NEAL,STEPHEN,H,NC,M,D,5,voting,1985-11-01
990120452,monetary_policy,second addition recomihendations shortterm longterm monetary policy encourage realignment dollar fall target,speeches_99.txt,99108670,ALEXANDER,WILLIAM,H,AR,M,D,1,voting,1985-11-13
990122800,monetary_policy,preserve future generations legislation revising monetary policy budget process necessary clear old,speeches_99.txt,,,,,,,,,,1985-11-14
990124500,monetary_policy,officials courage develop balanced fiscal monetary policy second congress unlikely able meet,speeches_99.txt,,,,,,,,,,1985-11-19
990125223,monetary_policy,fact matter barring unforeseen change monetary policy country probably have7 200 billion,speeches_99.txt,99108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1985-11-20
990125223,monetary_policy,coinage principle redeemability fourth principle monetary policy fifth principle fiscal policy sixth,speeches_99.txt,99108910,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,1985-11-20
990130187,monetary_policy,gold standard mixture opinions role monetary policy alternative regimes united states adopt,speeches_99.txt,99116930,LEWIS,JERRY,H,CA,M,R,35,voting,1985-12-02
990130187,monetary_policy,additional degree discipline discretionary operation monetary policy case congressman paul cold commission,speeches_99.txt,99116930,LEWIS,JERRY,H,CA,M,R,35,voting,1985-12-02
990130187,monetary_policy,dollar depreciates rapidly irresponsible inflationary monetary policy people turn bullion coins find,speeches_99.txt,99116930,LEWIS,JERRY,H,CA,M,R,35,voting,1985-12-02
990130986,monetary_policy,federal deficit correct imbalance fiscal monetary policy key element proposal exchange rate,speeches_99.txt,99113120,LAFALCE,JOHN,H,NY,M,D,32,voting,1985-12-03
990134164,monetary_policy,rates editorial argues federal reserve monetary policy ought target stable prices exchange,speeches_99.txt,,,,,,,,,,1985-12-05
990138799,monetary_policy,interest rates severe mismatch fiscal monetary policy primary causes 200 billion deficit,speeches_99.txt,99108290,HAWKINS,AUGUSTUS,H,CA,M,D,29,voting,1985-12-11
990138799,monetary_policy,levels let forget enormous impact monetary policy despite welcome drop interest rates,speeches_99.txt,99108290,HAWKINS,AUGUSTUS,H,CA,M,D,29,voting,1985-12-11
990138846,monetary_policy,high interest rates resulting fiscal monetary policy people believe phase price supports,speeches_99.txt,99119591,GRASSLEY,CHARLES,S,IA,M,R,,voting,1985-12-12
990145356,monetary_policy,1 985 co farmers hurt monetary policy tries restrict severely supply money,speeches_99.txt,99119591,GRASSLEY,CHARLES,S,IA,M,R,,voting,1985-12-19
990146534,monetary_policy,board months pursued highly expansive monetary policy yes policy helps interest rates,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-01-21
990147160,monetary_policy,reserve number think ought looked monetary policy country needs examined way rule,speeches_99.txt,99111640,WALKER,ROBERT,H,PA,M,R,16,voting,1986-01-23
990148654,monetary_policy,trade policy place improved international monetary policy moderate wild imbalances nrnational currency,speeches_99.txt,99108401,MITCHELL,GEORGE,S,ME,M,D,,voting,1986-01-29
990150262,monetary_policy,control weve begun coordinating economic monetary policy major trading partners theres tonight,speeches_99.txt,,,,,,,,,,1986-02-04
990150971,monetary_policy,new members present dealing setting monetary policy balance year senator byrd acceded,speeches_99.txt,99109801,SIMPSON,ALAN,S,WY,M,R,,voting,1986-02-05
990150977,monetary_policy,policy issues crux duties board monetary policy believe time fiscal policy causes,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,policythe heart responsibilities fed fear monetary policy views mr angell professes disastrous,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,specifically mr angell asserts goal monetary policy general price level measured broad,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,10 percent year fed conduct monetary policy designed ultimately restore previous price,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,president followed literally shockingly inflationary monetary policy disagree mr angells views reasons,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,moving targetscauses highly unsuitable target monetary policy ought stable second importantly focusing,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,commoditiesor land metalsare result deflationary monetary policy mr angell apparently period supply,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,relative prices goods services following monetary policy aimed stabilizing pricesas mr angell,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,produce general inflation believes easier monetary policy currently justifiable order offset effects,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,emergedbut ineffective stabilizing farm incomes monetary policy taught alter underlying conditions created,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150977,monetary_policy,misery farmsit alter relative prices monetary policy designed stabilize farm prices result,speeches_99.txt,99111231,GORTON,T.,S,WA,M,R,,voting,1986-02-05
990150978,monetary_policy,committee convinced tend voting administration monetary policy consistently easy permissive inflationary think,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-02-05
990150978,monetary_policy,president reagan majority board point monetary policy determined open market committee open,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-02-05
990150978,monetary_policy,johnson views administration consistently respect monetary policy means mr president inflation come,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-02-05
990150978,monetary_policy,percent fed attempted prevent drop monetary policy permitted larger increase money supply,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-02-05
990150978,monetary_policy,rate dollar stated primary criticism monetary policy 6 years allowed dollar appreciate,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-02-05
990150978,monetary_policy,board presumably pushed far expansive monetary policy federal reserve stop dollar appreciating,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-02-05
990150979,monetary_policy,time farmers input decisions involving monetary policy bank regulation group farmers paid,speeches_99.txt,99119591,GRASSLEY,CHARLES,S,IA,M,R,,voting,1986-02-05
990150979,monetary_policy,compounded federal reserves overly tight monetary policy bringing inflation beneficial sectors economy,speeches_99.txt,99119591,GRASSLEY,CHARLES,S,IA,M,R,,voting,1986-02-05
990150982,monetary_policy,fiscal policies fed blow whistle monetary policy mr johnson constitutional inability recognize,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-02-05
990150982,monetary_policy,mr johnson likeminded economists controlling monetary policy early 1980s highly unlikely realized,speeches_99.txt,99106921,PROXMIRE,WILLIAM,S,WI,M,D,,voting,1986-02-05
